"","master_sort","old_sort","coral_id","site","code","type","search_term","lowest_level","cafi_size_mm","measurement","alt_size_mm","alt_measurement","extraction_method","photo_num","id_certainty","general_notes","identification_notes","revised_yn","revision_date","identified_by","revised_by","previous_name","worms_id","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","genus","species"
"4059",709,699,"MRB-POC19","MRB09","TRBI","crab","Trapezia bidentata","species","5.8","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4060",710,700,"MRB-POC19","MRB09","TRBI","crab","Trapezia bidentata","species","4","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4061",711,701,"MRB-POC19","MRB09","TRBI","crab","Trapezia bidentata","species","3","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4062",741,731,"MRB-POC20","MRB09","TRBI","crab","Trapezia bidentata","species","11.8","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4063",742,732,"MRB-POC20","MRB09","TRBI","crab","Trapezia bidentata","species","12.1","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4064",743,733,"MRB-POC20","MRB09","TRBI","crab","Trapezia bidentata","species","6.4","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4065",767,757,"MRB-POC21","MRB09","TRBI","crab","Trapezia bidentata","species","9.5","carapace_width","","","clove","","certain","gravid","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4066",768,758,"MRB-POC21","MRB09","TRBI","crab","Trapezia bidentata","species","9.4","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4067",1922,1912,"MRB-POC22","MRBS1","TRBI","crab","Trapezia bidentata","species","10.9","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4068",1923,1913,"MRB-POC22","MRBS1","TRBI","crab","Trapezia bidentata","species","7.9","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4069",1926,1916,"MRB-POC22","MRBS1","TRBI","crab","Trapezia bidentata","species","5.2","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4070",1939,1929,"MRB-POC22","MRBS1","TRBI","crab","Trapezia bidentata","species","","carapace_width","","","clove","","certain","given to Kaitlyn; sizes to come","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4071",1954,1944,"MRB-POC25","MRBS1","TRBI","crab","Trapezia bidentata","species","5.8","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4072",1955,1945,"MRB-POC25","MRBS1","TRBI","crab","Trapezia bidentata","species","4.9","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4073",2202,2192,"MRB-POC26","MRBS2","TRBI","crab","Trapezia bidentata","species","4.3","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4074",2010,2000,"MRB-POC28","MRBS2","TRBI","crab","Trapezia bidentata","species","4","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4075",2012,2002,"MRB-POC28","MRBS2","TRBI","crab","Trapezia bidentata","species","4","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4076",2250,2240,"MRB-POC28","MRBS2","TRBI","crab","Trapezia bidentata","species","6.5","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4077",2251,2241,"MRB-POC28","MRBS2","TRBI","crab","Trapezia bidentata","species","7.1","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4078",2252,2242,"MRB-POC28","MRBS2","TRBI","crab","Trapezia bidentata","species","9.2","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4079",2253,2243,"MRB-POC28","MRBS2","TRBI","crab","Trapezia bidentata","species","6.8","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4080",2254,2244,"MRB-POC28","MRBS2","TRBI","crab","Trapezia bidentata","species","13.9","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4081",2255,2245,"MRB-POC28","MRBS2","TRBI","crab","Trapezia bidentata","species","9.2","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4082",2256,2246,"MRB-POC28","MRBS2","TRBI","crab","Trapezia bidentata","species","5.9","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4083",2290,2280,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","8.5","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4084",2291,2281,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","13.6","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4085",2292,2282,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","6.7","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4086",2293,2283,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","5","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4087",2294,2284,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","6.8","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4088",2295,2285,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","11.2","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4089",2296,2286,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","10.8","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4090",2297,2287,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","6.2","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4091",2298,2288,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","9.5","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4092",2299,2289,"MRB-POC29","MRBS2","TRBI","crab","Trapezia bidentata","species","7.5","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4093",2420,2410,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","4.5","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4094",2421,2411,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","6.5","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4095",2422,2412,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","6.1","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4096",2423,2413,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","9.6","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4097",2424,2414,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","7","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4098",2425,2415,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","8.3","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4099",2426,2416,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","8.3","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4100",2427,2417,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","9.4","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4101",2428,2418,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","6.7","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4102",2429,2419,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","9.7","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4103",2430,2420,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","11.3","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4104",2431,2421,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","10.4","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
"4105",2432,2422,"MRB-POC30","","TRBI","crab","Trapezia bidentata","species","9.2","carapace_width","","","clove","","certain","","","","","","","","443875","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Trapezioidea","Trapeziidae","Trapeziinae","Trapezia","Trapezia bidentata"
